strategy,num_urgent,rule,replication,elAppWT,elScanWT,urScanWT,OT,OV
S2,10,3,13,5.132437350838208,0.177387611269508,3.1170594960592677,1.4451263803559713,0.3768901663330032
S2,10,3,14,4.926183669707416,0.1750543060255049,3.172830020890398,1.4463949286259443,0.38185919083131853
S2,10,3,15,4.878560522109383,0.1733073090856305,3.2248227980544297,1.4286245677169387,0.3873526949551115
S2,10,3,16,5.082770308029458,0.17444848128673027,3.2219095640042426,1.3976354594971718,0.3882445367228689
S2,10,3,17,4.729517483271419,0.17588487196966304,3.128102503490463,1.3689957652007905,0.37571883461365113
S2,10,3,18,4.74624135550494,0.17784993501165308,3.262355009660775,1.5024849433158458,0.3907353266022187
S2,10,3,19,4.738131447987869,0.17585034398060875,3.2923929865687818,1.427173855002288,0.39402460633296704
S2,10,3,20,4.930492708173923,0.17154456389448228,3.248448542276048,1.4583940250841299,0.3902868978015485
S2,10,3,21,4.6184244326792845,0.17440458856543667,3.274208673005459,1.4343500949504882,0.3912915852903642
S2,10,3,22,4.5133576994378375,0.17707434220149137,3.257057016749543,1.4156227504998966,0.38876044848469826
S2,10,3,23,4.894894731063469,0.1752731937697782,3.305759245256847,1.4156904091465277,0.3964428609674084
S2,10,3,24,5.319013383896076,0.17752056842455097,3.2608779302158952,1.439352079039221,0.3939805639757507
S2,10,3,25,5.128525652706285,0.17673639088983853,3.163228892121124,1.399807263996756,0.381996815311313
S2,10,3,26,4.542942398874124,0.17409294325137448,3.207661114182551,1.389904256081057,0.38344811426755
S2,10,3,27,4.947394463389199,0.1749520173084165,3.2158157681741204,1.3667471983449033,0.3867616396982506
S2,10,3,28,4.982618604643115,0.177067386194369,3.268966609217083,1.4476586920308765,0.39287695621048807
S2,10,3,29,4.8418314983404604,0.17482275317131873,3.403152174193317,1.465457708293836,0.4069484449401729
S2,10,4,0,3.8142927501206962,0.07487009414055851,3.058526038390292,1.407391493709083,0.3625403500004334
S2,10,4,1,4.419525316306753,0.07690179584441807,3.236031854904221,1.4657531883049675,0.3858657933007076
S2,10,4,2,4.74098277673278,0.07497887273126676,3.345748159080638,1.4160483749280564,0.39996993102919454
S2,10,4,3,4.306884869575204,0.07574782096823157,3.216875369390022,1.40927165668851,0.38306681606064846
S2,10,4,4,4.1390063147596585,0.07543160833335256,3.0980320534336734,1.3838007848170457,0.36886272606461246
S2,10,4,5,4.21933816192904,0.07668000412350623,3.287931454599453,1.4629270872077917,0.39044082528443746
S2,10,4,6,4.902211396944624,0.07964406758153869,3.268076968586854,1.4838862591092872,0.39229949292003513
S2,10,4,7,4.471436786134708,0.07528215294229174,3.182668008230332,1.4465983377235672,0.3802454738478228
S2,10,4,8,4.3211953717694795,0.07807635537896074,3.2442698086728807,1.3732700955466581,0.386195824208313
S2,10,4,9,4.339507492504456,0.07606107210917061,3.1742995232434428,1.44876473953339,0.3785303487681471
S2,10,4,10,4.598547403645665,0.0767101253557786,3.247706356531481,1.4371589372263758,0.3882285678109126
S2,10,4,11,4.3101315652868495,0.07704457491587753,3.1662904323414534,1.4372514798811236,0.3774655930694086
S2,10,4,12,4.315842847946342,0.07522755929558828,3.128769447367524,1.3737789095832353,0.373330590469088
S2,10,4,13,4.724820673580584,0.07903724449385463,3.0648042590868037,1.442741979458515,0.36865773914603717
S2,10,4,14,4.4810878910624945,0.0772799385507652,3.1197467268137307,1.4439033761133646,0.3733116674102309
S2,10,4,15,4.466953062073824,0.07575751721645492,3.1690079706768124,1.422912073865811,0.37870100306373605
S2,10,4,16,4.626439001468361,0.07536917776963879,3.162980920755836,1.3904995273720182,0.37898065191811886
S2,10,4,17,4.318693361956221,0.07799336374343173,3.0727081364116753,1.3631473703155608,0.367118523263735
S2,10,4,18,4.28732376415573,0.07976324349630122,3.2059751392530207,1.4946822011393468,0.38173924422745303
S2,10,4,19,4.310913994482863,0.07841503140289754,3.2361099276084775,1.424766136325918,0.3852279720823875
S2,10,4,20,4.482826991851779,0.07448026143221312,3.19435393902818,1.4548698568004297,0.38161170944669326
S2,10,4,21,4.196857816397721,0.07769654665351337,3.22140532155385,1.4291528067134367,0.38291522114327137
S2,10,4,22,4.103514691428761,0.07876265473165142,3.205987776630252,1.4139704776416016,0.38064654675710397
S2,10,4,23,4.441866582072854,0.076224196869913,3.244437423176556,1.4092502383973273,0.38693272905576526
S2,10,4,24,4.870053154236386,0.07867360065133984,3.2014320853297025,1.435806818862749,0.38470308778010415
S2,10,4,25,4.700715879582364,0.07691215163083502,3.109273285739409,1.3954053151960004,0.3734552611907817
S2,10,4,26,4.097660518726463,0.07672598566736617,3.1574266658724603,1.3881057778674875,0.3752160215179308
S2,10,4,27,4.46523084507076,0.07698814765154462,3.161014934690851,1.3654912114601663,0.37780263666249986
S2,10,4,28,4.546909295835979,0.07696118717127759,3.2120533224775594,1.4452593675910756,0.3839597498933557
S2,10,4,29,4.415671175714183,0.0765411067677148,3.3498207006722245,1.4631818186684764,0.3984860570729903
S2,11,1,0,3.9162707564046264,0.07325748137795343,2.9128787396544364,1.4073649772161216,0.3469643287497268
S2,11,1,1,4.5592883611627535,0.0744989753784488,3.1620727285516517,1.469305562138201,0.3784800354809142
S2,11,1,2,4.886403281619893,0.07364344629844057,3.2016963197348174,1.4177536633975212,0.3848297693452568
S2,11,1,3,4.42446949378633,0.0741651558208746,3.0900458777316886,1.409935413848933,0.3696745587982809
S2,11,1,4,4.23779407452543,0.07384058324691072,2.9578905766460597,1.3839892901211854,0.35387947324554686
S2,11,1,5,4.3233190086319775,0.0753415171878837,3.103520295235365,1.459146101896679,0.37056963007753246
S2,11,1,6,5.0444005224040795,0.07767677613035402,3.1324878486775076,1.4867176519767649,0.3780803989943505
S2,11,1,7,4.603251595715691,0.07404509331711837,3.0764567790629367,1.4515872669462884,0.36922883812434826
S2,11,1,8,4.438793236538164,0.07632649202857049,3.0829312338783184,1.3721177816569918,0.36896930318809584
S2,11,1,9,4.473081467549018,0.0751434341418929,3.058876305799191,1.4508937737443102,0.36650063001468597
S2,11,1,10,4.7378326144168526,0.07449989270248317,3.1339557186919786,1.4394698626419669,0.37641868668651063
S2,11,1,11,4.408694866453465,0.07575841028141789,3.0342242507088995,1.4385712551635275,0.36337825920448164
S2,11,1,12,4.426273735318357,0.07318862220108913,2.9981920747278834,1.3753435979506592,0.35947932021967566
S2,11,1,13,4.875076622179027,0.07667253414471425,2.9561391713042866,1.4451550228659973,0.3574782211499546
S2,11,1,14,4.593725351154728,0.07582675350290065,2.966835781383504,1.4443814013889293,0.35699202343440556
S2,11,1,15,4.580176863139571,0.07342475922872221,3.0366682994246044,1.4264394953981199,0.36467054634364393
S2,11,1,16,4.729192819341676,0.07313909340411733,3.053688294102501,1.391769659403295,0.36744865660270853
S2,11,1,17,4.446921111389331,0.07659596046641048,2.9074868749523715,1.3634717547594273,0.3495238657371047
S2,11,1,18,4.401269979435949,0.07740703781834075,3.0818174800795246,1.49681097382834,0.36862220004516116
S2,11,1,19,4.408285239118057,0.07664876605627752,3.1161558008308523,1.4259096033780847,0.37247932651563864
S2,11,1,20,4.598953150084118,0.07274288968734208,3.0459729411285053,1.4555432090473617,0.3658161590346203
S2,11,1,21,4.296337770331339,0.07597666041918825,3.0879421522442643,1.43390781020444,0.3686781226918111
S2,11,1,22,4.214860286439043,0.0766111527574048,3.0520985086090344,1.4148924088963453,0.3642105105980616
S2,11,1,23,4.594940935214733,0.07367538049503781,3.107102339423474,1.4125030335642061,0.3725844321693626
S2,11,1,24,5.038432932978844,0.07668246046415328,3.130914136021551,1.4427208207502051,0.37787002066695113
S2,11,1,25,4.820951481676624,0.07509998208430198,2.975539133263874,1.4006126207551823,0.35931159902342624
S2,11,1,26,4.213668044997388,0.07561295427537015,3.057791192471291,1.3955111975004657,0.3648359343519532
S2,11,1,27,4.609630391363105,0.07414718995612954,3.065970930639965,1.3690899064887931,0.36810171287683996
S2,11,1,28,4.716558125267416,0.07420000745756979,3.085549722323764,1.448197901964786,0.3709136087816131
S2,11,1,29,4.563849327688126,0.07500165609715347,3.189790373124,1.4598889411625895,0.38158692237700076
S2,11,2,0,4.32381502946946,0.150938625678983,2.8544520219576834,1.3308442645304146,0.3428983299961084
S2,11,2,1,4.9641366112859915,0.15393585385514602,3.099439699435297,1.3991478215311828,0.37393062103617974
S2,11,2,2,5.300456442438406,0.1536064330467767,3.1431289314785995,1.3469033051884496,0.38078688390896187
S2,11,2,3,4.83876955115868,0.15245182221415826,3.0320820614480652,1.3361143497638963,0.3657002065368406
S2,11,2,4,4.663220768805229,0.15174303105846182,2.8988620367460145,1.3152766991970535,0.34985304834165176
S2,11,2,5,4.747465591429333,0.15349261101223327,3.042234621627637,1.386742398258525,0.36628479282824533
S2,11,2,6,5.46525148294227,0.1604704335057027,3.0699673590367347,1.4073356721105612,0.3736387431644523
S2,11,2,7,5.011468934795766,0.15203014071138318,3.018916939843734,1.3785322778783955,0.36526538776911976
S2,11,2,8,4.855981848637819,0.15733240097425744,3.0214956338579495,1.2911956248342364,0.3646263909562671
S2,11,2,9,4.892974515677355,0.15071079001358134,3.000911460333919,1.375623762243737,0.36255945501137204
S2,11,2,10,5.157965139441519,0.15436981185588872,3.077414521551721,1.3653556923010313,0.3726371202881368
S2,11,2,11,4.818820172517133,0.15238121101372987,2.9721127027774132,1.3651374390214859,0.35891819816088594
S2,11,2,12,4.875772455454861,0.15269250209906052,2.943286320964556,1.3007933002803902,0.3560542685324994
S2,11,2,13,5.282423229536221,0.15799017118018888,2.8967912230551485,1.3707403650510526,0.35330868686447814
S2,11,2,14,4.966729962719121,0.1539309093445725,2.907750680616874,1.3741571770373049,0.3526472777831395
S2,11,2,15,4.988471712162666,0.15196669273994354,2.979724255543699,1.3547654416008574,0.360773756839157
S2,11,2,16,5.173621552373361,0.1537441749290904,3.000230610594226,1.325481538694775,0.36415432311586654
S2,11,2,17,4.871701440187526,0.15523073852104124,2.8519308540414308,1.2974871141524793,0.3458794288628625
S2,11,2,18,4.813631277054154,0.15720843170132107,3.0213788065203233,1.4227462546483634,0.3643613234053582
S2,11,2,19,4.800381090334083,0.1522459485903486,3.0541646147606536,1.348283711068043,0.36792532082856916
S2,11,2,20,5.0313658371831975,0.1485426831794561,2.9861607463646105,1.3832707219348124,0.36174424465866617
S2,11,2,21,4.7304412756937575,0.1508553628826558,3.0287260370254305,1.3566278221066073,0.364682503770844
S2,11,2,22,4.635106228745371,0.1533582754926222,2.991231297969182,1.3452774865026533,0.3599489511359331
S2,11,2,23,5.000542300014285,0.14945294300022063,3.0477408715321452,1.338785682970396,0.3684030073528631
S2,11,2,24,5.478637386136661,0.15372096344380473,3.0683836627146563,1.3726861493969396,0.3735424549016483
S2,11,2,25,5.23463385514957,0.1566418569450179,2.9164221423413763,1.3209607982801839,0.3552054395566781
S2,11,2,26,4.62148897655092,0.15148577120654955,2.9963546125075142,1.3203656482841184,0.3604371532342729
S2,11,2,27,5.014015050373467,0.15274806481947903,3.0065220032489557,1.2981297809554513,0.3639033280417895
S2,11,2,28,5.14907624120945,0.15337107624195537,3.029676360720282,1.3754797558317475,0.3672799700872304
S2,11,2,29,5.01398729287847,0.15207393896803179,3.129354485691805,1.3853885392752325,0.37755121642336603
S2,11,3,0,4.369426997478601,0.17595949988616982,2.9609393590568027,1.3930056955011774,0.35500175615003327
S2,11,3,1,5.058320119489642,0.1746986849432488,3.201823943794428,1.452822960843026,0.38586726430745416
S2,11,3,2,5.370985941067196,0.1753755819755158,3.2467766024006797,1.4043829938784118,0.392723110233412
S2,11,3,3,4.883340692868374,0.17267941076568089,3.140575557114661,1.389297827201315,0.37802034380362326
S2,11,3,4,4.7432750428893495,0.17346420212401414,3.004512705258246,1.370243281990035,0.3620685250458925
S2,11,3,5,4.799942798299079,0.17566466073422096,3.15445854480354,1.4498380840671032,0.3790664819521735
S2,11,3,6,5.499373127993939,0.17959663473887783,3.1802547035376185,1.4691402021475284,0.3860959975835088
S2,11,3,7,5.048881497503326,0.176427301856546,3.1280102551020845,1.4445517485369257,0.37760956106791016
S2,11,3,8,4.915608183157388,0.17723362701033127,3.1357844341132988,1.3540561158433437,0.37768006519804936
S2,11,3,9,4.945505709973251,0.17555644752673655,3.1054160909273993,1.4336184427478385,0.3744837663132026
S2,11,3,10,5.217125579311817,0.17599727168896592,3.1836966247569283,1.422140723098608,0.38479838834191155
S2,11,3,11,4.863559478292733,0.1762225295166291,3.083825313127713,1.4247204318627251,0.37159701581355187
S2,11,3,12,4.883220549880345,0.17600972915734175,3.0524382298035366,1.3625582528894982,0.36822659229888705
S2,11,3,13,5.3194386923618895,0.17738160035145958,3.00249221503496,1.4293640019366873,0.3652735716647687
S2,11,3,14,5.09287398542221,0.17644958951227505,3.0144520696880894,1.4290135332482707,0.3652538449579358
S2,11,3,15,5.03605608161205,0.17347230332933805,3.085916526361429,1.4141340146163495,0.3728561383354686
S2,11,3,16,5.225940556898243,0.174310583421904,3.1070071280545286,1.3819589186733243,0.37632980325743715
S2,11,3,17,4.910746224768023,0.1778163506468399,2.958490990622648,1.3558188585896933,0.35795185347058006
S2,11,3,18,4.912949250055797,0.17801126438597115,3.1324366913409523,1.4874596078059976,0.3772922667961522
S2,11,3,19,4.8751664980594,0.17775642623143884,3.1633485912731976,1.4127689041107303,0.3805020250108676
S2,11,3,20,5.089420006819693,0.17288417384056576,3.0942663956933822,1.4456699502907202,0.3741015440065248
S2,11,3,21,4.779044889024212,0.17536351348851298,3.131888811025477,1.4216608892764986,0.37643434143749865
S2,11,3,22,4.68673993772545,0.17803464122091595,3.1004558835671108,1.4011964375473305,0.37239235970820345
S2,11,3,23,5.06377090393808,0.174741497504785,3.156944651111645,1.3993492794405904,0.38091312137711575
S2,11,3,24,5.522503791402032,0.1771917236409802,3.181652262877712,1.4296156317811468,0.3863889644749166
S2,11,3,25,5.329206280978541,0.17769503631750205,3.0211677415002067,1.3853246737418197,0.3674067705693397
S2,11,3,26,4.69449735485254,0.17494484816262143,3.1002582299685644,1.3792284873610632,0.37241657329920086
S2,11,3,27,5.142417857689505,0.17518261875108437,3.1132396665339246,1.3545244971872723,0.37652514860906405
S2,11,3,28,5.169665706092389,0.17651435771116916,3.134815313105791,1.436435394698313,0.37908463224643146
S2,11,3,29,5.015490759696073,0.1740446979878125,3.234918372446793,1.4445379264297038,0.3892894863811679
S2,11,4,0,3.9635893796551214,0.07438619805534567,2.8975825952504515,1.392566850219005,0.3455464156210132
S2,11,4,1,4.596220619454415,0.07618973188160312,3.14709658611375,1.456381199686513,0.37703585452526434
S2,11,4,2,4.918027288370477,0.07534649463889309,3.1857543494310008,1.3997656127163305,0.3832466774469196
S2,11,4,3,4.457917571812722,0.07546216146095545,3.076266407683008,1.3980411452067625,0.3683426022731877
S2,11,4,4,4.288349312688676,0.07521559219666618,2.9433301759993236,1.3689691968833382,0.3525625749881511
S2,11,4,5,4.384226139878012,0.07643048951419058,3.0869369038182937,1.4448384115464241,0.3690895734790843
S2,11,4,6,5.0761485631836205,0.07895111512078193,3.11709770377414,1.4720667827229954,0.3765593593271879
S2,11,4,7,4.634635401269311,0.07504576630162033,3.0616853909149877,1.4366288158787643,0.3677743811409667
S2,11,4,8,4.469789677819304,0.07751108927016934,3.0683907716195615,1.358700234400387,0.3675381988971297
S2,11,4,9,4.50303690426916,0.07629842392174652,3.04518015193411,1.4368549778712283,0.3651571413117413
S2,11,4,10,4.762899581849532,0.07589522667743939,3.1200716743720087,1.4248225451812824,0.3750252232348831
S2,11,4,11,4.4522531265716,0.07700060547810578,3.0200153415466358,1.4236730787103462,0.3620587668776317
S2,11,4,12,4.483504963987296,0.07421788872289113,2.9843624111542097,1.3598667011829257,0.3582833530091223
S2,11,4,13,4.8951941820180656,0.07791258036561327,2.9408191846912675,1.4304297482005686,0.35589574779516897
S2,11,4,14,4.637615028345215,0.07709545361626217,2.9513065163527994,1.4294213020095183,0.35552779762061987
S2,11,4,15,4.620683079835813,0.07456325708017106,3.022441559439895,1.4117804012956765,0.3633309058891697
S2,11,4,16,4.7761668012421135,0.07445280697722415,3.0395684098407356,1.376896048368336,0.3661593876087451
S2,11,4,17,4.492003310935813,0.07804459749139347,2.893541386127858,1.349213674999785,0.34824271340469737
S2,11,4,18,4.432475364975583,0.07886762851973642,3.0670167440600404,1.4811863794064921,0.3671634201632718
S2,11,4,19,4.44857493868887,0.07793891642966085,3.1004876848247824,1.4100739985200506,0.3709782443774889
S2,11,4,20,4.645015160062753,0.07445820621676992,3.0302941979157674,1.4418326771810859,0.36434825508625246
S2,11,4,21,4.342830608451267,0.07744756618041994,3.07242163749361,1.4193045336074226,0.36723036413689675
S2,11,4,22,4.274611154679167,0.0780607929852038,3.0379009616017005,1.4002022791848234,0.36298866530502527
S2,11,4,23,4.620498939195397,0.07495719741896321,3.092045377473654,1.398296915001352,0.3710635673732357
S2,11,4,24,5.070795347206541,0.0774849838521459,3.1144911114880114,1.4262969290061687,0.3762378735812465
S2,11,4,25,4.887365094242051,0.0764592066106789,2.9594287248488196,1.3854541927129458,0.35791687276638895
S2,11,4,26,4.25565895667023,0.0770581777539316,3.042586490815327,1.3797729847421227,0.3633964689596607
S2,11,4,27,4.630532844220057,0.07567514096948268,3.051283518207279,1.3546393975880027,0.36659419752434086
S2,11,4,28,4.725421001521602,0.07571893582553013,3.0706574201110164,1.434346824762667,0.369311663751551
S2,11,4,29,4.582962812901105,0.07599136156295119,3.1744732085370044,1.4435464265274198,0.37999878594598324
S2,12,1,0,3.920501690423478,0.0731514822871584,2.792973505652141,1.303758770462206,0.3336667091027586
S2,12,1,1,4.565731569387526,0.07438522203126942,2.9646154638409574,1.29926163823781,0.35657869183185753
S2,12,1,2,4.904176293363094,0.07304714699674472,3.0589717297832713,1.3273184294678022,0.36907727330942947
S2,12,1,3,4.42975850698197,0.0738783048885623,2.9426914719747774,1.2884310808765573,0.35333332926891553
S2,12,1,4,4.243257189572205,0.07364918349041134,2.790224740519832,1.2788964122568585,0.3352824544401333
S2,12,1,5,4.328496052946063,0.07485077327437081,2.951169399351335,1.3460110150342899,0.3536725684970495
S2,12,1,6,5.054768786500063,0.07737010515101901,2.9853964299065585,1.3522193345329554,0.36179862387751477
S2,12,1,7,4.609540015132071,0.0738704836378211,2.9047471434158045,1.3244205858946165,0.35018742078706594
S2,12,1,8,4.443561919812185,0.07596742288750814,2.9504983267098077,1.227686915176255,0.3542829207444162
S2,12,1,9,4.478482537067734,0.07491999163144278,2.928190453000093,1.3363258660409172,0.35201212892700073
S2,12,1,10,4.7441768975128635,0.0743367720294267,2.970606271467373,1.3171762977914032,0.3583065116958561
S2,12,1,11,4.413717911246781,0.07530511398701918,2.913028405767452,1.3278171553917164,0.3499419532871382
S2,12,1,12,4.430842136911076,0.0728195248363667,2.871825686028812,1.279814732085358,0.3454658032308466
S2,12,1,13,4.880936962502405,0.07616649034589651,2.7932659722863034,1.3464960763325047,0.3394160820149607
S2,12,1,14,4.5991350709135075,0.07565064221399999,2.8224191436223154,1.3004979482722194,0.34097793106267893
S2,12,1,15,4.58586069972927,0.0731000935556238,2.908609513059302,1.2993212742703892,0.35047562466370774
S2,12,1,16,4.73474287590276,0.07304463771007218,2.92057688739038,1.3366807698858096,0.35269153635232053
S2,12,1,17,4.456948038826972,0.07628641172901957,2.7960796083592774,1.279423895995157,0.33720496465198496
S2,12,1,18,4.406058303699148,0.07683623474762777,2.927420811358741,1.3675468774098585,0.3514955165618789
S2,12,1,19,4.412594967301176,0.07609106025103862,3.002833498372787,1.315504324121204,0.35991361271980077
S2,12,1,20,4.603978096627241,0.07250542135349808,2.9341103124011068,1.3635564217543108,0.3534168884609994
S2,12,1,21,4.301718177730749,0.07565608724051395,2.9159653985088596,1.2908521029802125,0.34960162073350864
S2,12,1,22,4.219254644650115,0.07625538531797672,2.9141120543128474,1.3100256813372988,0.3489048392370432
S2,12,1,23,4.600840849914761,0.07309217142770813,2.957589060907742,1.3247977323369113,0.35600696420749567
S2,12,1,24,5.04849804990925,0.07630305523614084,2.993567890498367,1.3159432198094538,0.3626692381302307
S2,12,1,25,4.828333680629506,0.07447522702759506,2.8562827978301812,1.3261669250890906,0.34610483674678305
S2,12,1,26,4.220111526962739,0.07538393306108135,2.9663307815892614,1.3482701732444675,0.3547120205354898
S2,12,1,27,4.618881773753577,0.0740357431572453,2.9609639522584743,1.2997944548430609,0.3564893385867764
S2,12,1,28,4.723839340429064,0.07386933057277256,2.9259769806138523,1.3222386413804312,0.35322664471361687
S2,12,1,29,4.56970400435432,0.07473012762513738,3.026848295906233,1.3287248391170188,0.36351709639645235
S2,12,2,0,4.328867157432898,0.149470012591604,2.7339042233142106,1.2272793287932826,0.32953420233709224
S2,12,2,1,4.971389621637376,0.15227407000124135,2.9017390589722,1.2287552642064858,0.3520070558876098
S2,12,2,2,5.319020537790345,0.15115175305113912,2.999933098179007,1.256170290976554,0.36498673633213374
S2,12,2,3,4.844919149552253,0.15077288918687937,2.8840188887682348,1.2146320199064298,0.3492853476580911
S2,12,2,4,4.669433723172149,0.15007747663445373,2.731098417406621,1.2098592211765242,0.33124962806406194
S2,12,2,5,4.75345541403164,0.15149997788212735,2.889980128136832,1.2732765251712272,0.3494032805907887
S2,12,2,6,5.476573349923338,0.15897919445775488,2.9224408926174994,1.272706272952356,0.3573143056276785
S2,12,2,7,5.018428589992544,0.1500606111550247,2.8470025926205964,1.2510168043719527,0.3462052201522441
S2,12,2,8,4.861408894901164,0.15536704592356965,2.888833888249587,1.1467714093285375,0.34991850084658804
S2,12,2,9,4.90204759945632,0.1490819018879929,2.869952009667454,1.2604013399886616,0.3480624113883856
S2,12,2,10,5.16506721190733,0.15284345871628746,2.9134639052083133,1.2430634337696804,0.35446265937973714
S2,12,2,11,4.824509355867268,0.15009170704096841,2.8507095158493247,1.254393195896628,0.34546281935548406
S2,12,2,12,4.883913809266009,0.15089729853764614,2.8171792042976507,1.2047488500858166,0.34209082711997313
S2,12,2,13,5.289519183783202,0.15620585779484872,2.7338927937179913,1.2724771384870563,0.33525109920547047
S2,12,2,14,4.975811197199434,0.1519499922535022,2.7627733823612446,1.22984759157684,0.3365927440552143
S2,12,2,15,4.994688408432653,0.1497018964398044,2.851316691696746,1.2279823296422159,0.3465432538895153
S2,12,2,16,5.179825596491009,0.15282278996993498,2.866544841558554,1.2701092029740226,0.34933727761260325
S2,12,2,17,4.882507846083216,0.15379510127202564,2.7400614918553363,1.2132766778300477,0.3335138235756914
S2,12,2,18,4.819426739631018,0.15484404586014008,2.8667113755439244,1.2935210617593922,0.34721055009792223
S2,12,2,19,4.805459774168131,0.1500963530003609,2.940211969821993,1.2380759648869082,0.35529414609630156
S2,12,2,20,5.039883299763381,0.14720262370619658,2.874038550394229,1.2910973134444585,0.34933692206620426
S2,12,2,21,4.736649438077691,0.14860223573483483,2.856639160302775,1.2133172484406267,0.34559869303807234
S2,12,2,22,4.6401384776645,0.15131948700085973,2.8531579854774516,1.2399940922769408,0.34463742583279916
S2,12,2,23,5.007224131120341,0.1475660503798451,2.8977088089177214,1.2511908137234002,0.35177255097768534
S2,12,2,24,5.489717767035696,0.15125731241056048,2.93169375800357,1.2457410606738284,0.3584206423597361
S2,12,2,25,5.242958462479413,0.1538090670771463,2.7974891963094035,1.246837527954273,0.342040219009454
S2,12,2,26,4.628855491745467,0.14890207508026873,2.9037013868903006,1.2732591289614605,0.3501861986926453
S2,12,2,27,5.024152580502489,0.15022766842435928,2.901201946172253,1.227858401548819,0.3522614419189556
S2,12,2,28,5.157280672647575,0.15141629808445198,2.86976176735335,1.2485960013329982,0.3495605178367665
S2,12,2,29,5.0206202347208375,0.1505941434183195,2.9664043816292276,1.2541534412366033,0.35948513110198266
S2,12,3,0,4.374354161146125,0.1756873536371498,2.8425460015284756,1.2899181419695283,0.34187626700204965
S2,12,3,1,5.06622449242113,0.17438491037754597,3.007366120588582,1.284801679257693,0.3643078893456825
S2,12,3,2,5.390112584763137,0.17447339875483248,3.105809253834926,1.3157780347945252,0.3771739205735025
S2,12,3,3,4.890046085868948,0.17244269620129724,2.994704658186828,1.2700635553254804,0.36185237919855
S2,12,3,4,4.749970036819222,0.1732009712001129,2.8389235736909524,1.2664092349299774,0.343709583803871
S2,12,3,5,4.806197657299716,0.17523205441631431,3.0038954654261953,1.336454872599251,0.36237448221382157
S2,12,3,6,5.511353847877428,0.17932327195999678,3.035686099179756,1.3360208927478596,0.3701041331303544
S2,12,3,7,5.056459396182054,0.1760823243749135,2.958448787300648,1.3190704773704403,0.35881450451861596
S2,12,3,8,4.92131992692963,0.17672299122294244,3.0054313971827726,1.211529772511083,0.36323039290282566
S2,12,3,9,4.954935299991077,0.1752350409391285,2.9770341088824575,1.3218674501730157,0.3602752301535533
S2,12,3,10,5.224773965044232,0.1754990429642955,3.0231733869291113,1.301204634436447,0.3670079991332597
S2,12,3,11,4.869410695345881,0.17582635477170955,2.963359360954469,1.3144957525923224,0.35824673868946016
S2,12,3,12,4.89143300721823,0.17545890231169534,2.928699794951513,1.2666087970372673,0.3545267609899591
S2,12,3,13,5.326764117766111,0.1769149860973297,2.8412972047884395,1.3343669146715909,0.347406618693355
S2,12,3,14,5.099259228416178,0.17598773661079964,2.871542183399075,1.2874707968815773,0.34941297610237443
S2,12,3,15,5.042770113583629,0.1728702788958196,2.960098658241298,1.2874458112179108,0.35891633968703085
S2,12,3,16,5.232763237893718,0.17453390644809333,2.975942077803669,1.3275046602169918,0.3618076310926322
S2,12,3,17,4.921658923180722,0.1775403743477297,2.8493191796314363,1.2730590643962743,0.34588660878750516
S2,12,3,18,4.918744712632655,0.17754921532063592,2.9800438547697983,1.3593207449346913,0.36039422620041006
S2,12,3,19,4.880388243409899,0.1771196895227276,3.0514906835222644,1.3035233891472382,0.36810445041165973
S2,12,3,20,5.0981156589936045,0.17270778094295094,2.984283850128734,1.3540163855109772,0.36193302100037683
S2,12,3,21,4.785594950206105,0.17471202754733872,2.9615150511442305,1.28025668868874,0.35754291213233175
S2,12,3,22,4.691878501762592,0.17745766975276317,2.96444890416974,1.2967463766549514,0.35731105979919286
S2,12,3,23,5.070683755800463,0.1741894781513712,3.0093821256213884,1.3125479102852131,0.364558433139284
S2,12,3,24,5.533881749671181,0.17688827510454397,3.0482943936295817,1.3045192429977348,0.3716391493894248
S2,12,3,25,5.338159160559694,0.17699858676717772,2.9053187278548456,1.312680877312039,0.3545879488919651
S2,12,3,26,4.70246739177387,0.17446987596235541,3.0112452943102572,1.3337257730008665,0.36257368781090477
S2,12,3,27,5.152980738733032,0.1750312019677572,3.009407697754462,1.2866105693973724,0.3650511374810495
S2,12,3,28,5.178514647006545,0.17579130278527236,2.9783843745642153,1.313312987751805,0.3617560891202692
S2,12,3,29,5.022406707057049,0.17382571033671249,3.0721438065926376,1.3143303880020516,0.37124458986182307
S2,12,4,0,3.967873869800794,0.07425799319067669,2.777560425181335,1.2888733296202195,0.33223612186420065
S2,12,4,1,4.602734245255415,0.076069446766389,2.949643660481103,1.2865872757861219,0.3551354121482302
S2,12,4,2,4.935853039020921,0.07475088120600792,3.0427729849988596,1.3088867235512092,0.36746596483531524
S2,12,4,3,4.463350015874684,0.07516106136936669,2.9287298139411364,1.2767202927184362,0.35198198338953907
S2,12,4,4,4.293919547638331,0.07509550541987363,2.775430414687807,1.2637929856856769,0.3339402021139527
S2,12,4,5,4.389473860564987,0.07599186432083918,2.9344202490125957,1.331664932329966,0.35217451493333396
S2,12,4,6,5.086568841982424,0.07865076147402315,2.9698328314964355,1.337485131945853,0.3602586212098168
S2,12,4,7,4.640976812984138,0.07491997922153282,2.8897748941533563,1.3092538014937591,0.34871096133242135
S2,12,4,8,4.47462953547055,0.07710615740691304,2.9358826015865898,1.213948174667187,0.35284387756996166
